"","directorio","p6050","fex_c","ingtot","ocu","p6210s1","p6210","maxEducLevel","p6426","age","sex","estrato1","formal","informal","clase","oficio","sizeFirm","p7040","hoursWorkUsual","relab","cuentaPropia","microEmpresa","college","mean_ingtot","ingtot_boxcox","age_2","nuevo_pred","residuos","prediccion1","prediccion1_boxcox","female","log_income","predict_gender","femalenum","res_y","res_f","maxEducLevel_years","p6210_years","exp_pot_maxedu","exp_pot_p6210","exp_pot_p6210_2","dos_trabajo"
"755","4526841","2",232.254737058118,8e+05,"1","3","6","7",84,46,"0","3","0","1","1","45","1","2",5,"4","1","1","0",3888888.88888889,17.3804537583836,2116,1833333.94902914,-1033333.94902914,1833333.94902915,18.1133770220356,"1",13.5923670066501,1269586.39693347,1,-0.377857901002088,0.391264030573935,15,19,26,22,484,0
"756","4526841","1",232.254737058118,8066666.66666667,"1","3","6","7",48,50,"1","3","1","0","1","21","4","2",50,"1","0","0","0",3888888.88888889,21.2424120628551,2500,1877915.30756226,6188751.35910441,1877915.30756228,18.0815931231535,"0",15.9032509024588,2001181.09142912,0,1.47995120135342,-0.544926441373425,15,19,30,26,676,0
"757","4526841","3",232.254737058118,2800000,"1","4","6","7",2,23,"1","3","1","0","1","19","5","2",48,"4","1","0","0",3888888.88888889,19.4354876733114,529,1137296.94796283,1662703.05203717,1137296.94796284,17.6283970632346,"0",14.8451299751454,1468060.41225547,0,0.710649999192868,-0.487113018001436,15,19,3,0,0,0
"758","4526842","1",236.474604175609,820857,"1","11","5","6",9,24,"1","2","1","0","1","39","5","2",48,"1","0","0","1",1111165.16666667,17.4217778763327,576,1183136.35407846,-362279.35407846,1183136.35407847,17.6731389008994,"0",13.6181041954319,1905923.64609663,0,-0.125571865986617,-0.386613403891425,11,13,8,6,36,0
"759","4526842","5",236.474604175609,1401473.33333333,"1","11","5","6",27,22,"1","2","1","0","1","39","4","2",46,"1","0","0","1",1111165.16666667,18.2891056924074,484,1090041.45750097,311431.875832357,1090041.45750098,17.5815047026153,"0",14.1530346221732,2064334.37790192,0,0.438004895393307,-0.367598352624181,11,13,6,4,16,0
"760","4526843","1",232.254737058118,6e+05,"1","11","5","6",120,43,"1","2","0","1","1","81","1","2",50,"4","1","1","1",6e+05,16.9210564734319,1849,1785029.044494,-1185029.044494,1785029.04449401,18.1146344551748,"0",13.3046849341983,1566552.91427384,0,-0.283200239578821,-0.494514884884718,11,13,27,25,625,0
"761","4526844","1",254.687742271476,8e+05,"1","6","4","5",180,30,"1","2","0","1","1","45","1","2",40,"4","1","1","0",8e+05,17.3804537583836,900,1428435.01950168,-628435.019501676,1428435.01950169,17.8964289448435,"0",13.5923670066501,2051692.89044311,0,0.19559837948679,-0.440629997226605,10,9,15,16,256,0
"762","4526845","2",209.668457387605,1500000,"1","11","5","6",36,51,"1","2","0","1","1","41","1","2",66,"4","1","1","1",1730768.88888889,18.4004244125722,2601,1885520.43633,-385520.43633,1885520.43633001,18.0682708410467,"0",14.2209756660724,1566552.91427384,0,0.748177414662909,-0.506958404324344,11,13,35,33,1089,0
"763","4526845","1",209.668457387605,2160640,"1","11","5","6",10,50,"0","2","1","0","1","13","5","2",55,"1","0","0","1",1730768.88888889,19.0028882773897,2500,1877915.30756226,282724.692437736,1877915.30756228,18.0815931231535,"1",14.5859150320696,1534399.86727757,1,0.625738750710604,0.551377383267202,11,13,34,32,1024,0
"764","4526845","3",209.668457387605,1531666.66666667,"1","1","6","7",18,26,"1","2","1","0","1","87","2","2",51,"1","0","1","0",1730768.88888889,18.4347070273764,676,1270566.91327107,261099.753395598,1270566.91327108,17.7561710073654,"0",14.2418670251038,1185116.09201668,0,0.132058247881568,-0.482221810197638,15,19,6,2,4,0
"765","4526846","1",274.653526361716,2600000,"1","10","5","6",120,59,"1","2","0","1","1","79","2","2",48,"4","1","1","1",1347160,19.3114114992322,3481,1895382.43000802,704617.56999198,1895382.43000803,17.8842737578305,"0",14.7710220029917,1566552.91427384,0,1.30334188671703,-0.455101389553071,11,13,43,41,1681,0
"766","4526846","2",274.653526361716,1347160,"1","6","4","5",120,54,"0","2","0","1","1","79","2","2",48,"6","0","1","0",1347160,18.2244659040195,2916,1899839.3165559,-552679.316555896,1899839.31655591,18.0154008569994,"1",14.113509230818,1565790.27726469,1,0.718374316453561,0.528505890329812,10,9,39,40,1600,0
"767","4526846","9",274.653526361716,1162973.33333333,"1","11","5","6",36,31,"1","2","1","0","1","98","5","2",48,"1","0","0","1",1347160,17.9848105987559,961,1464361.83519378,-301388.501860451,1464361.83519379,17.9261171218268,"0",13.9664905020318,2037765.77586348,0,0.0604969319548041,-0.419686001440226,11,13,15,13,169,0
"768","4526846","3",274.653526361716,1625666.66666667,"1","1","6","7",24,30,"0","2","1","0","1","39","3","2",40,"1","0","0","0",1347160,18.5325841321141,900,1428435.01950168,197231.647164994,1428435.01950169,17.8964289448435,"1",14.3014285460241,1460694.61724313,1,0.11134862781186,0.497211206479061,15,19,10,6,36,0
"769","4526847","1",228.011704249585,5e+05,"1","5","6","7",1,51,"0","3","1","0","1","21","5","2",40,"4","1","0","0",5e+05,16.6322808569644,2601,1885520.43633,-1385520.43633,1885520.43633001,18.0682708410467,"1",13.1223633774043,1683561.79994605,1,-1.24301835257906,0.445587452134943,15,19,31,27,729,0
"770","4526848","2",193.642340868644,3e+05,"1","10","5","6",96,43,"0","2","0","1","1","45","4","2",15,"1","0","0","1",808333.333333335,15.832885316385,1849,1785029.044494,-1485029.044494,1785029.04449401,18.1146344551748,"1",12.6115377536383,1675535.42716804,1,-0.950320507458754,0.499471863161638,11,13,27,25,625,0
"771","4526848","1",193.642340868644,1316666.66666667,"1","9","4","5",120,41,"1","2","1","0","1","85","5","2",48,"1","0","0","0",808333.333333335,18.1870634681856,1681,1745745.35307281,-429078.686406144,1745745.35307283,18.1047201291619,"0",14.0906138482092,2002209.9570329,0,0.140530696022417,-0.420589248636567,10,9,26,27,729,0
"772","4526849","1",263.1506421975,7e+06,"1","7","6","7",240,49,"1","3","1","0","1","12","5","1",48,"2","0","0","0",7e+06,20.9963333068721,2401,1868894.09444831,5131105.90555169,1868894.09444832,18.0927648823058,"0",15.7614207070196,1736359.66464915,0,1.124085535291,-0.498763274580579,15,19,29,25,625,1
"773","4526850","1",218.961154283874,7060000,"1","5","6","7",300,55,"1","3","1","0","1","5","5","2",48,"1","0","0","0",7060000,21.01110724132,3025,1901780.10793876,5158219.89206124,1901780.10793877,17.9934764830747,"0",15.7699556094694,2089671.50364079,0,1.11940064024741,-0.466868105459409,15,19,35,31,961,0
"774","4526851","3",201.182391770539,6e+05,"1","11","5","6",1,19,"0","2","0","1","1","45","4","2",70,"1","0","0","1",6e+05,16.9210564734319,361,939778.480038105,-339778.480038105,939778.480038114,17.4279244830304,"1",13.3046849341983,1580119.92850073,1,0.207189294327788,0.583107443529757,11,13,3,1,1,0
"775","4526852","2",221.714756964529,8e+05,"1","2","3","3",24,54,"0","2","1","0","1","56","1","2",28,"4","1","1","0",987403.333333335,17.3804537583836,2916,1899839.3165559,-1099839.3165559,1899839.31655591,18.0154008569994,"1",13.5923670066501,1606048.12345775,1,-0.217385330326862,0.57793546596123,4,5,45,44,1936,0
"776","4526852","3",221.714756964529,1174806.66666667,"1","11","5","6",47,26,"0","2","1","0","1","38","5","2",48,"1","0","0","1",987403.333333335,18.0012738837301,676,1270566.91327107,-95760.2466044024,1270566.91327108,17.7561710073654,"1",13.9766141530153,1152183.42665825,1,0.148076019133536,0.609790451724962,11,13,10,8,64,0
"777","4526854","1",234.119759331995,1200000,"1","2","3","3",48,64,"1","2","0","1","1","41","2","2",40,"4","1","1","0",1310428.5,18.03579778489,4096,1855523.43480468,-655523.434804682,1855523.43480469,17.6993835847991,"0",13.9978321147582,920998.625912977,0,0.836080779511976,-0.430798123459189,4,5,55,54,2916,0
"778","4526854","2",234.119759331995,1420857,"1","5","3","4",48,65,"0","2","1","0","1","41","2","2",50,"4","1","1","0",1310428.5,18.3115906024057,4225,1843303.38272536,-422446.382725359,1843303.38272537,17.6559539813293,"1",14.1667707686586,1534399.86727757,1,0.51329375869999,0.668884974203966,5,5,55,55,3025,0
"779","4526855","3",246.224842345451,2083333.33333333,"1","5","6","7",11,25,"0","3","1","0","1","39","4","2",40,"1","0","0","0",1291666.66666667,18.94239426377,625,1227559.67584788,855773.657485455,1227559.67584789,17.7157302156096,"1",14.5494797330445,1241601.20812219,1,0.359330008235998,0.5013308320084,15,19,5,1,1,0
"780","4526855","2",246.224842345451,5e+05,"1","5","6","7",6,48,"0","3","0","1","1","11","2","2",12,"1","0","1","0",1291666.66666667,16.6322808569644,2304,1858456.79698814,-1358456.79698814,1858456.79698815,18.1017861185036,"1",13.1223633774043,1654937.15034586,1,-0.757275882040903,0.373871677324125,15,19,28,24,576,0
"781","4526856","3",242.60582494906,5e+05,"1","11","5","6",96,32,"1","2","0","1","1","59","1","2",40,"4","1","1","1",870952.333333333,16.6322808569644,1024,1498872.56653967,-998872.566539667,1498872.56653968,17.9536547758555,"0",13.1223633774043,1957017.11155517,0,-0.354563816556732,-0.47609594730847,11,13,16,14,196,0
"782","4526856","3",242.60582494906,1012857,"1","6","4","5",1,37,"1","2","1","0","1","62","5","2",48,"1","0","0","0",870952.333333333,17.7606381790747,1369,1650184.95807582,-637327.958075822,1650184.95807583,18.0590852016818,"0",13.8282856084093,1245900.73494363,0,0.0313660016974536,-0.44360250217142,10,9,22,23,529,0
"783","4526856","1",242.60582494906,1100000,"1","2","3","3",72,69,"1","2","0","1","1","90","2","2",50,"1","0","1","0",870952.333333333,17.8943828857525,4761,1780262.33094588,-680262.330945883,1780262.33094589,17.4607303379051,"0",13.9108207377686,2074877.97592113,0,0.848059994036377,-0.385575932081706,4,5,60,59,3481,0
"784","4526857","1",242.883589625111,829191,"1","5","3","4",12,68,"1","2","0","1","1","54","2","2",5,"3","0","1","0",504595.5,17.4380073310939,4624,1798146.72041008,-968955.72041008,1798146.72041009,17.5127620331929,"0",13.6282058056498,2074877.97592113,0,0.597404918790173,-0.383749529197776,5,5,58,58,3364,0
"785","4526857","3",242.883589625111,180000,"1","11","5","6",18,34,"1","2","0","1","1","45","1","1",20,"4","1","1","1",504595.5,15.0475762400016,1156,1563645.77619278,-1383645.77619278,1563645.7761928,18.0022785150496,"0",12.1007121298723,2075365.3333124,0,-1.31722549155001,-0.503204200167514,11,13,18,16,256,1
"786","4526858","1",341.979787849128,1500000,"1","5","3","4",12,53,"1","3","0","1","1","98","1","2",70,"4","1","1","0",1500000,18.4004244125722,2809,1896482.44082682,-396482.440826816,1896482.44082683,18.0351747079697,"0",14.2209756660724,1304587.48843098,0,0.807486769437611,-0.491225227909182,5,5,43,43,1849,0
"787","4526859","1",218.373504244188,320000,"1","11","5","6",96,72,"1","2","0","1","1","79","1","2",25,"4","1","1","1",395000,15.9330995996429,5184,1718112.65647598,-1398112.65647598,1718112.65647599,17.2917321143147,"0",12.6760762747759,1843514.47853215,0,-0.455201024474495,-0.363682352394735,11,13,56,54,2916,0
"788","4526859","5",218.373504244188,470000,"1","3","3","3",130,66,"1","2","0","1","1","79","1","2",40,"4","1","1","0",395000,16.5346933131225,4356,1829667.24629982,-1359667.24629982,1829667.24629983,17.610373854905,"0",13.0604879736862,1361176.35247874,0,-0.143566938694029,-0.395610259425216,4,5,57,56,3136,0
"789","4526862","2",303.383478860131,1170666.66666667,"1","2","6","7",24,33,"0","2","1","0","1","33","5","2",48,"1","0","0","0",1335333.33333333,17.9955323298136,1089,1531967.21353933,-361300.546872665,1531967.21353935,17.9790419069298,"1",13.973083945069,1499367.98060372,1,-0.260470754382582,0.484301946598739,15,19,13,9,81,0
"790","4526862","1",303.383478860131,1500000,"1","9","4","5",240,41,"1","2","0","1","1","84","1","2",50,"4","1","1","0",1335333.33333333,18.4004244125722,1681,1745745.35307281,-245745.353072814,1745745.35307283,18.1047201291619,"0",14.2209756660724,1566552.91427384,0,0.649383202048073,-0.457662977993927,10,9,26,27,729,0
"791","4526863","1",263.1506421975,864857,"1","11","5","6",4,26,"1","2","1","0","1","75","5","2",48,"1","0","0","1",864857,17.5057294978673,676,1270566.91327107,-405709.913271072,1270566.91327108,17.7561710073654,"0",13.6703194543284,1518355.60798445,0,-0.111587127668294,-0.40098329135865,11,13,10,8,64,0
"792","4526864","1",250.444709462943,883357,"1","8","4","5",204,53,"0","2","1","0","1","80","5","2",48,"1","0","0","0",883357,17.5398024306941,2809,1896482.44082682,-1013125.44082682,1896482.44082683,18.0351747079697,"1",13.6914847013882,1675535.42716804,1,-0.31370355319731,0.613361426798379,10,9,38,39,1521,0
"793","4526865","2",258.930775080009,8e+05,"1","7","4","5",48,47,"0","3","0","1","1","45","2","2",48,"1","0","1","0",8e+05,17.3804537583836,2209,1846603.41518175,-1046603.41518175,1846603.41518176,18.1086568317468,"1",13.5923670066501,1661983.84820843,1,0.117478315285989,0.473358659957157,10,9,32,33,1089,0
"794","4526865","3",258.930775080009,8e+05,"1","11","5","6",6,25,"1","3","0","1","1","95","2","2",48,"1","0","1","1",8e+05,17.3804537583836,625,1227559.67584788,-427559.675847875,1227559.67584789,17.7157302156096,"0",13.5923670066501,1656653.85853383,0,0.228984636374586,-0.482315668795575,11,13,9,7,49,0
"795","4526865","1",258.930775080009,8e+05,"1","11","5","6",60,51,"1","3","0","1","1","98","1","2",40,"4","1","1","1",8e+05,17.3804537583836,2601,1885520.43633,-1085520.43633,1885520.43633001,18.0682708410467,"0",13.5923670066501,2083702.74024952,0,-0.0156524692803618,-0.522023710125983,11,13,35,33,1089,0
"796","4526867","1",341.413206745379,883357,"1","7","4","5",72,52,"0","2","1","0","1","59","5","2",48,"1","0","0","0",883357,17.5398024306941,2704,1891709.48075152,-1008352.48075152,1891709.48075153,18.0527980359855,"1",13.6914847013882,1673346.13641853,1,-0.179760996461943,0.577304702973187,10,9,37,38,1444,0
"797","4526869","1",198.428789089885,1210000,"1","11","5","6",16,24,"1","2","0","1","1","77","3","2",55,"1","0","0","1",1210000,18.0493077650734,576,1183136.35407846,26863.6459215403,1183136.35407847,17.6731389008994,"0",14.0061309175729,1415667.3270869,0,0.763488924851845,-0.451999527863859,11,13,8,6,36,0
"798","4526870","3",258.629844712917,9e+05,"1","5","3","4",12,50,"1","2","0","1","1","95","1","2",48,"4","1","1","0",9e+05,17.5698717168362,2500,1877915.30756226,-977915.307562264,1877915.30756228,18.0815931231535,"0",13.7101500423064,2083323.68450076,0,0.381624362320004,-0.478057195150507,5,5,40,40,1600,0
"799","4526871","2",194.208921972393,4333333,"1","7","6","7",48,42,"0","4","1","0","1","11","4","2",40,"1","0","0","0",2611111,20.1732028953823,1764,1766095.24095652,2567237.75904348,1766095.24095653,18.1107525536456,"1",15.2818475498346,1593539.21056508,1,0.270995836205483,0.427034018561623,15,19,22,18,324,0
"800","4526871","1",194.208921972393,2500000,"1","11","5","6",60,54,"1","4","1","0","1","41","2","2",40,"5","0","1","1",2611111,19.2458751289261,2916,1899839.3165559,600160.683444104,1899839.31655591,18.0154008569994,"0",14.7318012898384,2094083.88580498,0,0.0701862166324834,-0.468144855743697,11,13,38,36,1296,0
"801","4526871","3",194.208921972393,1e+06,"1","5","6","7",1,22,"1","4","1","0","1","8","5","2",48,"1","0","0","0",2611111,17.7399710600835,484,1090041.45750097,-90041.4575009731,1090041.45750098,17.5815047026153,"0",13.8155105579643,1612652.33112363,0,-0.865824222809182,-0.502150164791606,15,19,2,0,0,0
"802","4526873","3",249.889180110842,4e+06,"1","5","6","7",120,45,"1","4","1","0","1","45","1","2",40,"4","1","1","0",7159999.99999999,20.0371521418088,2025,1818648.39853031,2181351.60146969,1818648.39853032,18.1159466893698,"0",15.2018049190842,1876607.34476358,0,0.110021212034733,-0.55534361453161,15,19,25,21,441,0
"803","4526873","4",249.889180110842,2966666.66666667,"1","5","6","7",144,44,"1","4","1","0","1","6","5","2",36,"1","0","0","0",7159999.99999999,19.5325152802186,1936,1802546.76368526,1164119.90298141,1802546.76368527,18.1163658337496,"0",14.9029495460343,1958262.58044395,0,-0.215039086508963,-0.549538229341193,15,19,24,20,400,0
"804","4526873","3",249.889180110842,20733333.3333333,"1","7","6","7",78,62,"0","4","1","0","1","21","5","2",40,"2","0","0","0",7159999.99999999,22.9115942791096,3844,1875715.28592467,18857618.0474086,1875715.28592469,17.7797912228752,"1",16.8472532690413,1685584.14092843,1,1.97669286191747,0.490757380960546,15,19,42,38,1444,0
"805","4526873","6",249.889180110842,940000,"1","0","1","1",180,43,"0","4","1","0","1","54","1","2",50,"3","0","1","0",7159999.99999999,17.6400006961385,1849,1785029.044494,-845029.044493999,1785029.04449401,18.1146344551748,"1",13.7536351542462,1348079.74833722,1,-0.318873313954804,0.409680008430444,0,0,38,38,1444,0
"806","4526874","2",330.763285242449,911333.416666667,"1","4","6","7",12,41,"0","3","1","0","1","39","4","2",48,"1","0","0","0",1295166.70833333,17.5900424156272,1681,1745745.35307281,-834411.936406147,1745745.35307283,18.1047201291619,"1",13.722664099039,1673346.13641853,1,-0.673353229835132,0.441059912095524,15,19,21,17,289,0
"807","4526874","1",330.763285242449,1679000,"1","3","6","7",60,38,"1","3","1","0","1","42","4","2",48,"1","0","0","0",1295166.70833333,18.5857151512889,1444,1676199.1833444,2800.81665560239,1676199.18334441,18.0737197179836,"0",14.3337089360597,1811681.0737787,0,-0.0979697875078722,-0.542332238067638,15,19,18,14,196,0
"808","4526875","3",281.500967550045,5e+05,"1","1","6","7",2,19,"0","2","0","1","1","51","2","2",12,"9","0","1","0",1118666.66666667,16.6322808569644,361,939778.480038105,-439778.480038105,939778.480038114,17.4279244830304,"1",13.1223633774043,1684437.51624586,1,-0.288936546656687,0.498611746549213,15,19,-1,0,0,0
"809","4526875","1",281.500967550045,1356000,"1","4","3","3",30,38,"0","2","0","1","1","51","2","2",70,"1","0","1","0",1118666.66666667,18.2351561202099,1444,1676199.1833444,-320199.183344398,1676199.18334441,18.0737197179836,"1",14.1200497474825,1668120.17689932,1,0.782485378304796,0.500645007661653,4,5,29,28,784,0
"810","4526875","2",281.500967550045,1500000,"1","1","3","3",30,39,"1","2","0","1","1","77","2","2",70,"1","0","1","0",1118666.66666667,18.4004244125722,1521,1700797.32426675,-200797.324266755,1700797.32426677,18.0862037113309,"0",14.2209756660724,1245900.73494363,0,0.876818722065347,-0.501229104062812,4,5,30,29,841,0
"811","4526876","3",245.92391197836,1004383.66666667,"1","11","5","6",192,38,"0","2","0","1","1","54","1","2",40,"3","0","1","1",1004383.66666667,17.7470463001295,1444,1676199.1833444,-671815.516677728,1676199.18334441,18.0737197179836,"1",13.8198846443519,1685820.39643932,1,0.175597293943116,0.529425465452387,11,13,22,20,400,0
"812","4526877","3",217.193959479945,1049000.41666667,"1","5","3","4",18,53,"0","3","1","0","1","55","5","2",48,"1","0","0","0",1024500.20833334,17.8174088377047,2809,1896482.44082682,-847482.024160146,1896482.44082683,18.0351747079697,"1",13.863348284582,1372423.46046176,1,-0.0652725917852599,0.577418074204808,5,5,43,43,1849,0
"813","4526877","5",217.193959479945,1e+06,"1","5","6","7",120,42,"0","3","1","0","1","32","5","2",48,"2","0","0","0",1024500.20833334,17.7399710600835,1764,1766095.24095652,-766095.240956515,1766095.24095653,18.1107525536456,"1",13.8155105579643,1677661.72676605,1,-0.700835158977758,0.467286423406303,15,19,22,18,324,0
"814","4526878","1",169.69883659147,5e+06,"1","6","6","7",4,52,"0","4","1","0","1","11","5","2",48,"1","0","0","0",4100000,20.4173821341396,2704,1891709.48075152,3108290.51924848,1891709.48075153,18.0527980359855,"1",15.4249484703984,1296661.21657307,1,0.491803673333674,0.426763301310936,15,19,32,28,784,0
"815","4526878","2",169.69883659147,3200000,"1","6","6","7",144,58,"1","4","0","1","1","12","1","2",40,"4","1","1","0",4100000,19.6598636425778,3364,1899105.97601003,1300894.02398997,1899105.97601004,17.9148002235733,"0",14.97866136777,2021036.81116799,0,0.474477412103829,-0.582191410051582,15,19,38,34,1156,0
"816","4526879","1",263.1506421975,904190.333333333,"1","8","4","5",15,26,"1","2","1","0","1","58","3","2",60,"1","0","0","0",904190.333333333,17.5773578982803,676,1270566.91327107,-366376.579937739,1270566.91327108,17.7561710073654,"0",13.7147951629354,1656653.85853383,0,0.0621007217046893,-0.392760818970614,10,9,11,12,144,0
"817","4526880","1",201.182391770539,3400000,"1","6","6","7",60,44,"0","3","1","0","1","19","5","2",80,"4","1","0","0",3400000,19.7620773227327,1936,1802546.76368526,1597453.23631474,1802546.76368527,18.1163658337496,"1",15.0392859895864,1683561.79994605,1,0.58497828615035,0.451628037804801,15,19,24,20,400,0
"818","4526882","3",243.471239664797,9e+05,"1","2","6","7",0,20,"1","3","0","1","1","95","5","2",40,"1","0","0","0",1233333.33333333,17.5698717168362,400,991282.223538613,-91282.2235386127,991282.223538622,17.4812684125132,"0",13.7101500423064,2089942.25774705,0,0.163791946761705,-0.5314349591377,15,19,0,0,0,0
"819","4526882","2",243.471239664797,1300000,"1","11","5","6",18,45,"0","3","1","0","1","21","5","2",48,"1","0","0","1",1233333.33333333,18.1662655970313,2025,1818648.39853031,-518648.39853031,1818648.39853032,18.1159466893698,"1",14.0778748224318,1673346.13641853,1,-0.017987941504955,0.526058962794432,11,13,29,27,729,0
"820","4526882","1",243.471239664797,1500000,"1","2","6","7",5,48,"1","3","1","0","1","39","4","2",48,"1","0","0","0",1233333.33333333,18.4004244125722,2304,1858456.79698814,-358456.796988138,1858456.79698815,18.1017861185036,"0",14.2209756660724,1656653.85853383,0,-0.166204390240266,-0.559238885715031,15,19,28,24,576,0
"821","4526883","1",207.466887001145,4e+05,"1","3","3","3",240,74,"1","2","0","1","1","41","1","2",66,"4","1","1","0",557243.333333333,16.281332745373,5476,1669599.11843162,-1269599.11843162,1669599.11843163,17.1683140171486,"0",12.8992198260901,1122233.55965015,0,-0.192501020361518,-0.295599318616973,4,5,65,64,4096,0
"822","4526883","9",207.466887001145,1028973.33333333,"1","3","3","3",84,36,"0","2","1","0","1","55","4","2",50,"1","0","0","0",557243.333333333,17.7861898188407,1296,1622754.64846103,-593781.315127698,1622754.64846104,18.0423001624256,"1",13.8440720993524,1685820.39643932,1,-0.0441076314373406,0.586104026375709,4,5,27,26,676,0
